# ACTS Test Suite Generation: Mon Nov 13 18:26:33 PST 2017
#  * represents don't care value 

# Degree of interaction coverage: 5
# Number of parameters: 51
# Maximum number of values per parameter: 10
# Number of configurations: 10926
# Number of extended configurations: 0
# ****************************************************
any,posix,boundary,notBoundary,word_begin,word_end,wordC,notWordC,whitespace,notWhitespace,tab,property,notProperty,nameProperty,digit,notDigit,look_ahead,nlook_ahead,look_behind,nlook_behind,unicodeC,backref,zeroOrOne,zeroOrOne_nested,zeroOrMore,zeroOrMore_nested,oneOrMore,oneOrMore_nested,repeat_n,repeat_n_nested,repeat_nm,repeat_nm_nested,repeat_n_more,repeat_n_more_nested,join,list,nList,range,start,end,-w,-c,-i,-e,-f,-x,-t,-v,-BlockSize,syntax,fileType
true,xdigit,false,false,false,false,true,false,true,false,false,off,binary,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,medium,true,small-large,false,medium,true,false,true,false,false,false,false,true,false,false,true,false,true,4,true,512,-G,l
true,xdigit,false,false,true,false,true,false,false,true,false,off,enum,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,medium,true,small-large,true,small,true,false,true,true,false,true,false,false,true,true,true,true,true,off,false,128,-P,s
false,xdigit,true,true,false,true,false,true,true,true,false,off,enum,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,small,false,small-large,true,medium,false,true,false,true,false,false,true,true,true,false,false,true,true,1,true,256,-G,l
false,xdigit,true,true,true,false,true,false,true,false,true,off,enum,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,large,true,small-large,false,small,false,true,false,false,true,true,true,true,true,false,true,true,false,2,false,off,-E,s
false,xdigit,true,true,false,false,false,true,false,false,true,off,enum,false,true,false,true,false,true,false,true,false,false,false,false,false,false,true,medium,false,small-large,false,large,true,true,true,false,false,false,false,false,false,true,false,false,false,3,true,64,-P,s
false,xdigit,false,false,true,true,false,true,false,true,false,off,enum,false,false,true,false,false,false,false,false,false,false,true,false,false,true,true,large,true,small-large,true,large,false,false,false,false,true,false,true,false,false,true,true,true,false,4,true,512,-E,m
false,xdigit,false,false,true,true,true,false,true,false,false,off,catalog,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,small,false,small-large,false,large,true,false,false,true,true,false,false,true,false,true,false,false,true,off,false,256,-P,s
false,xdigit,false,true,false,true,false,true,true,true,true,off,catalog,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,medium,false,small-large,false,medium,false,false,true,false,true,true,false,true,true,false,true,false,true,1,true,128,off,s
true,xdigit,true,true,true,false,false,false,false,true,true,off,catalog,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,medium,true,small-large,true,small,false,true,false,true,true,false,true,false,true,false,false,false,false,2,true,64,-G,s
true,xdigit,false,false,false,false,true,true,true,true,false,off,catalog,true,true,false,false,true,true,false,true,false,true,true,false,true,true,false,large,false,small-large,true,small,true,false,true,false,false,true,true,true,false,true,false,true,false,3,false,off,-E,l
true,xdigit,true,true,false,false,true,true,false,false,false,off,catalog,true,true,true,false,false,false,true,false,true,true,false,true,false,false,false,small,true,small-large,false,large,true,true,true,true,false,true,true,false,true,false,true,true,true,4,false,off,-G,m
false,xdigit,true,true,false,false,true,true,false,true,true,off,numeric,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,large,false,small-large,true,small,false,false,true,true,true,true,false,false,true,true,false,false,true,off,false,512,-G,l
true,xdigit,true,false,true,true,false,false,true,false,true,off,numeric,false,false,false,false,true,true,false,true,true,false,true,false,true,false,true,small,true,small-large,false,small,false,true,false,false,false,true,true,false,false,false,true,true,false,1,true,128,-P,l
false,xdigit,false,false,true,false,true,true,true,true,false,off,numeric,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,small,false,small-large,false,medium,true,false,true,true,false,false,false,true,false,true,true,false,true,2,true,64,-E,m
true,xdigit,false,true,true,true,false,false,false,false,false,off,numeric,true,true,true,true,false,true,true,false,false,true,false,true,true,false,false,small,true,small-large,true,large,false,true,false,false,true,false,false,true,true,false,false,true,false,3,false,512,off,l
false,xdigit,true,false,false,false,false,true,false,false,false,off,numeric,true,false,true,true,false,true,true,true,false,true,true,false,false,true,true,large,false,small-large,true,medium,false,true,false,true,true,true,false,true,true,false,true,false,false,4,false,256,-P,s
false,xdigit,false,false,true,true,false,true,true,true,false,binary,off,true,false,false,true,false,false,true,true,false,false,false,false,false,false,false,large,false,small-large,false,medium,true,true,false,false,false,false,true,false,true,false,false,true,false,off,true,128,-P,l
true,xdigit,false,true,false,false,true,false,false,false,true,binary,off,false,true,true,false,true,true,false,false,true,true,true,false,true,true,true,large,true,small-large,false,small,true,false,true,false,false,false,false,true,false,true,true,false,true,1,false,256,-E,s
true,xdigit,true,false,false,true,false,false,true,true,true,binary,off,false,true,true,true,true,false,true,true,false,false,true,true,false,true,false,medium,true,small-large,true,medium,false,false,true,true,true,true,true,true,false,true,false,true,true,2,false,off,-G,m
true,xdigit,false,false,true,true,true,true,true,false,true,binary,off,false,false,false,true,true,true,false,false,true,false,true,true,false,false,false,large,true,small-large,true,large,false,false,false,true,true,true,false,false,true,false,true,false,false,3,true,64,off,s
false,xdigit,true,true,true,false,true,false,false,true,true,binary,off,true,true,false,true,false,true,false,false,true,true,false,true,true,false,true,small,false,small-large,true,medium,false,true,true,true,false,true,true,true,false,true,false,false,false,4,true,128,-E,m
false,xdigit,true,false,false,false,true,false,false,true,false,binary,binary,true,true,true,false,true,false,false,false,false,true,true,false,false,true,false,medium,false,small-large,false,large,true,true,false,true,false,false,true,false,true,false,true,true,false,off,false,512,off,s
false,xdigit,true,false,true,true,true,true,true,false,false,binary,binary,false,false,false,true,false,true,true,false,false,false,false,true,false,true,true,large,true,small-large,false,small,true,false,false,false,true,false,false,false,true,true,false,true,true,1,true,128,-G,m
true,xdigit,false,true,false,true,true,false,false,true,false,binary,binary,true,false,true,false,false,false,true,true,true,false,false,false,true,false,false,medium,false,small-large,false,medium,true,false,false,false,true,true,false,true,true,false,true,true,true,2,false,64,-P,l
false,xdigit,false,true,true,true,false,false,true,true,false,binary,binary,true,false,true,false,false,false,false,true,true,false,true,false,true,false,true,medium,false,small-large,true,small,true,true,true,true,true,false,false,false,true,false,false,false,true,3,true,off,-E,m
true,xdigit,false,true,false,false,false,true,true,true,true,binary,binary,true,true,false,false,true,true,true,true,false,false,true,true,false,false,true,small,true,small-large,true,large,true,false,false,false,true,true,true,false,false,true,false,true,true,4,true,256,off,l
true,xdigit,true,false,false,true,false,false,false,false,true,binary,enum,true,false,true,false,true,true,true,false,true,true,false,false,true,true,false,large,false,small-large,false,large,false,false,true,false,false,false,true,true,false,false,false,false,true,off,true,off,-P,m
true,xdigit,false,true,true,true,true,true,false,false,true,binary,enum,true,false,false,true,false,false,false,true,true,true,true,true,true,true,false,medium,false,small-large,true,small,true,true,false,true,true,true,true,true,false,true,true,false,false,1,false,512,-G,s
false,xdigit,true,false,false,false,false,true,true,false,false,binary,enum,false,false,true,true,false,true,true,true,false,true,false,false,true,false,false,medium,true,small-large,true,large,true,true,true,true,false,true,false,false,true,false,false,false,true,2,true,256,-E,m
true,xdigit,true,false,false,true,true,false,false,true,false,binary,enum,false,true,false,true,true,false,true,false,false,false,false,false,false,true,true,small,false,small-large,false,small,false,false,true,true,false,false,false,true,false,false,true,true,true,3,false,128,off,s
true,xdigit,false,false,false,true,false,false,true,false,true,binary,enum,false,true,true,false,false,false,true,false,true,false,true,false,false,true,true,small,true,small-large,false,medium,true,true,true,false,false,true,false,false,true,true,false,false,false,4,false,64,-G,m
true,xdigit,true,true,false,true,false,false,false,true,true,binary,catalog,false,true,false,true,true,false,true,true,false,false,false,false,false,false,true,small,true,small-large,true,large,false,false,false,true,false,false,true,true,true,true,true,true,false,off,true,64,-E,l
false,xdigit,true,true,true,false,true,true,false,false,false,binary,catalog,false,true,true,true,false,true,false,false,false,false,true,true,false,true,true,large,true,small-large,true,medium,false,true,true,false,false,false,false,false,false,true,false,true,false,1,false,off,-P,l
false,xdigit,true,false,true,true,false,false,true,true,false,binary,catalog,true,true,false,false,false,false,false,false,true,true,true,true,true,false,true,large,false,small-large,false,large,true,true,true,true,true,true,false,true,true,true,true,false,true,2,false,128,-E,s
false,xdigit,false,false,true,false,false,true,true,true,true,binary,catalog,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,medium,false,small-large,false,medium,false,false,false,false,false,true,true,true,false,false,true,true,false,3,true,512,-G,m
false,xdigit,false,false,true,false,true,false,false,false,true,binary,catalog,false,false,false,true,true,true,true,true,true,true,false,true,true,true,false,large,false,small-large,false,small,true,true,false,false,true,false,false,false,true,true,false,false,true,4,false,512,off,l
true,xdigit,false,true,true,false,true,false,true,true,true,binary,numeric,true,false,true,false,false,false,false,true,true,true,true,true,false,true,true,small,true,small-large,true,large,true,true,true,false,false,false,true,false,false,false,true,false,false,off,true,256,-G,m
true,xdigit,false,false,false,true,false,true,false,true,false,binary,numeric,false,true,false,true,false,false,false,true,false,true,false,true,false,true,false,medium,false,small-large,false,large,true,true,false,false,true,true,true,false,false,false,false,true,true,1,false,64,-E,s
true,xdigit,true,true,false,false,true,false,true,false,true,binary,numeric,false,false,true,true,true,true,false,false,true,false,false,false,false,false,true,medium,false,small-large,false,small,true,true,false,false,false,true,true,true,true,true,false,true,false,2,true,512,off,m
